# time_start: 2026-05-10 13:09:40
# time_stop:  2026-05-10 13:09:47
CH 0, CH 8, CH 9
7053, -9507, 85899
7048, -9463, 85914
7052, -9617, 85894
7052, -9570, 85912
7054, -9601, 85884
7052, -9624, 85937
7049, -9537, 85872
7050, -9586, 85932
7052, -9662, 85872
7049, -9556, 85928
7049, -9641, 85895
7054, -9828, 85931
7052, -9751, 85878
7056, -9678, 85899
7089, -9565, 85910
7109, -9613, 85910
7132, -9891, 85887
7140, -9898, 85962
7133, -9948, 85952
7102, -9871, 85878
7106, -9755, 85855
7136, -9932, 85926
7154, -9865, 85865
7178, -10065, 85899
7186, -9961, 85863
7185, -9762, 85904
7183, -10021, 85880
7185, -9819, 85899
7185, -10097, 85863
7187, -10015, 85920
7185, -10110, 85901
7182, -10130, 85902
7186, -9901, 85832
7184, -10511, 85880
7182, -10101, 85915
7186, -10326, 85892
7184, -10301, 85936
7181, -10234, 85870
7188, -10060, 85921
7184, -10300, 85924
7181, -10321, 85899
7186, -10380, 85911
7184, -10151, 85943
7204, -10233, 85914
7222, -10336, 85929
7231, -10329, 85913
7230, -10678, 85909
7230, -10270, 85989
7249, -10565, 85907
7275, -10321, 85907
7276, -10339, 85882
7276, -10519, 85881
7276, -10339, 85877
7276, -10516, 85923
7276, -10529, 85904
7282, -10344, 85896
7319, -10646, 85872
7319, -10702, 85968
7322, -10735, 85918
7323, -10772, 85908
7323, -10491, 85908
7322, -10996, 85966
7332, -10737, 85914
7327, -10815, 85924
7318, -10809, 85900
7323, -10566, 85880
7324, -10857, 85870
7321, -10947, 85907
7321, -10789, 85935
7325, -10890, 85894
7319, -10835, 85885
7320, -10940, 85886
7327, -11033, 85936
7323, -11040, 85942
7321, -11129, 85897
7319, -11119, 85864
7322, -11056, 85904
7318, -11094, 85901
7316, -11017, 85888
7333, -11321, 85879
7362, -10920, 85919
7366, -10944, 85901
7380, -11206, 85878
7400, -11114, 85916
7371, -11371, 85905
7365, -11375, 85883
7379, -11355, 85878
7406, -11720, 85876
7412, -11236, 85933
7427, -11480, 85926
7452, -11477, 85908
7446, -11274, 85917
7420, -11500, 85909
7415, -11416, 85905
7427, -11519, 85913
7452, -11509, 85891
7454, -11453, 85874
7455, -11897, 85896
7451, -11416, 85923
7459, -11329, 85883
7455, -11547, 85854
7455, -11779, 85935
7456, -11761, 85854
7456, -11709, 85900
7460, -11550, 85830
7454, -11781, 85849
7457, -11741, 85893
7453, -12202, 85928
7455, -11608, 85935
7457, -11895, 85877
7454, -11942, 85885
7458, -11939, 85906
7455, -11964, 85897
7454, -11783, 85921
7454, -11829, 85922
7456, -12141, 85913
7452, -11852, 85883
7454, -12459, 85894
7450, -11882, 85884
7451, -12009, 85894
7466, -11974, 85899
7491, -11671, 85936
7498, -12346, 85927
7495, -11909, 85868
7498, -12105, 85886
7500, -12278, 85885
7498, -12193, 85900
7496, -12329, 85892
7511, -12186, 85897
7541, -12204, 85932
7530, -12511, 85884
7502, -12240, 85873
7511, -12312, 85886
7540, -12210, 85926
7557, -12208, 85879
7583, -12407, 85927
7586, -12434, 85892
7593, -12641, 85910
7579, -12513, 85878
7551, -12199, 85948
7560, -12319, 85937
7587, -12543, 85915
7591, -12399, 85939
7591, -12763, 85892
7593, -12627, 85852
7596, -12653, 85875
7595, -12466, 85915
7591, -12608, 85963
7589, -12949, 85869
7597, -12610, 85888
7593, -12616, 85891
7594, -12631, 85915
7592, -12845, 85880
7591, -12961, 85876
7589, -12832, 85892
7593, -12653, 85903
7588, -12928, 85832
7590, -12981, 85896
7589, -12937, 85875
7586, -12871, 85960
7589, -12923, 85885
7586, -12892, 85906
7586, -13039, 85871
7592, -13257, 85888
7586, -12872, 85859
7585, -13237, 85926
7587, -12901, 85833
7580, -13096, 85921
7586, -13284, 85879
7590, -13616, 85908
7585, -13316, 85859
7599, -13222, 85897
7622, -13175, 85889
7628, -13181, 85925
7631, -13210, 85903
7626, -13557, 85917
7628, -13597, 85874
7630, -12944, 85908
7631, -13430, 85865
7624, -13979, 85895
7637, -13620, 85930
7666, -13623, 85873
7673, -13500, 85897
7680, -13600, 85933
7673, -13659, 85897
7659, -13785, 85879
7629, -13505, 85920
7637, -13281, 85905
7677, -13835, 85887
7711, -14006, 85906
7717, -13731, 85888
7718, -13727, 85847
7704, -13581, 85905
7673, -13849, 85882
7670, -13976, 85930
7683, -14018, 85861
7711, -14085, 85895
7719, -13793, 85868
7720, -13976, 85933
7716, -14287, 85867
7716, -14155, 85898
7717, -14057, 85892
7716, -13881, 85866
7719, -14227, 85896
7717, -14154, 85875
7716, -14022, 85894
7716, -14103, 85892
7718, -14347, 85948
7711, -14151, 85858
7714, -14310, 85874
7712, -14173, 85914
7715, -14433, 85891
7715, -14289, 85876
7716, -14191, 85876
7716, -14359, 85894
7713, -14491, 85915
7717, -14481, 85874
7712, -14233, 85915
7714, -14590, 85930
7715, -14462, 85913
7717, -14339, 85929
7715, -14695, 85895
7712, -14452, 85883
7713, -14599, 85866
7710, -14583, 85892
7712, -14491, 85929
7715, -14953, 85871
7713, -14418, 85921
7706, -14511, 85920
7715, -14907, 85910
7713, -14567, 85922
7709, -14622, 85936
7709, -14557, 85871
7708, -14805, 85918
7706, -14871, 85903
7720, -14815, 85914
7749, -14903, 85923
7750, -15057, 85899
7753, -14877, 85920
7756, -14860, 85857
7738, -14746, 85918
7714, -14961, 85916
7725, -14975, 85931
7744, -15063, 85884
7762, -15127, 85894
7792, -15013, 85929
7796, -15357, 85950
7784, -14998, 85899
7761, -15186, 85859
7758, -15348, 85897
7750, -15150, 85867
7762, -15355, 85885
7789, -15326, 85943
7803, -15750, 85913
7817, -15210, 85940
7801, -15198, 85914
7792, -15653, 85902
7789, -15665, 85903
7798, -15727, 85887
7795, -15248, 85942
7800, -15361, 85883
7828, -15571, 85902
7835, -15728, 85931
7825, -15596, 85864
7796, -15741, 85890
7810, -15755, 85921
7833, -16033, 85849
7836, -15775, 85883
7838, -15700, 85941
7830, -16052, 85931
7834, -15607, 85893
7831, -15822, 85959
7838, -15980, 85902
7833, -16324, 85851
7835, -15965, 85925
7836, -15994, 85877
7838, -16001, 85832
7835, -16105, 85909
7834, -16061, 85915
7839, -15948, 85951
7829, -15959, 85899
7832, -16073, 85875
7834, -16391, 85876
7834, -16039, 85907
7835, -16273, 85894
7829, -16301, 85912
7835, -16155, 85917
7832, -16820, 85895
7828, -16121, 85856
7832, -16141, 85922
7837, -16656, 85872
7835, -16320, 85887
7829, -16667, 85878
7832, -16445, 85879
7831, -16489, 85882
7826, -16506, 85916
7831, -16188, 85862
7824, -16641, 85867
7823, -16661, 85889
7828, -16589, 85893
7829, -16397, 85912
7831, -16435, 85925
7833, -16674, 85882
7830, -17356, 85910
7832, -16683, 85892
7832, -16378, 85900
7831, -16995, 85902
7827, -17007, 85923
7829, -16783, 85923
7828, -16687, 85862
7827, -16716, 85904
7823, -16878, 85869
7823, -17014, 85888
7823, -16955, 85898
7825, -17139, 85909
7828, -17033, 85907
7821, -16746, 85891
7825, -17255, 85883
7818, -17264, 85889
7833, -16854, 85862
7858, -17216, 85881
7862, -17198, 85939
7854, -17238, 85919
7829, -17065, 85870
7826, -17251, 85904
7830, -17375, 85894
7859, -17131, 85923
7864, -17246, 85926
7865, -17435, 85874
7865, -17424, 85913
7866, -17415, 85908
7865, -17444, 85897
7864, -17654, 85930
7861, -17613, 85900
7865, -17585, 85902
7874, -17657, 85883
7893, -17745, 85895
7888, -17735, 85921
7906, -17704, 85911
7898, -18226, 85902
7865, -17866, 85899
7866, -17123, 85901
7869, -17809, 85872
7895, -17729, 85870
7900, -17953, 85895
7916, -17890, 85938
7932, -17598, 85903
7899, -18010, 85893
7895, -18078, 85847
7894, -18021, 85850
7890, -18111, 85902
7904, -17836, 85868
7918, -18180, 85925
7950, -18252, 85896
7933, -18176, 85874
7908, -18119, 85896
7901, -18143, 85872
7892, -18153, 85914
7912, -18498, 85877
7938, -18631, 85922
7948, -18775, 85895
7949, -18449, 85900
7947, -18154, 85898
7932, -18462, 85967
7896, -18347, 85922
7909, -18607, 85849
7942, -18565, 85878
7946, -18353, 85917
7943, -18758, 85926
7941, -18902, 85941
7946, -18772, 85943
7943, -18795, 85879
7945, -18639, 85874
7938, -18882, 85880
7945, -18743, 85915
7945, -18730, 85902
7942, -18795, 85914
7947, -18617, 85918
7942, -18795, 85879
7940, -19261, 85907
7941, -19300, 85876
7940, -18934, 85864
7939, -18657, 85882
7940, -19070, 85927
7936, -19064, 85940
7942, -19060, 85897
7937, -19151, 85883
7933, -18674, 85924
7936, -19275, 85918
7942, -18968, 85908
7939, -19217, 85883
7937, -19442, 85900
7935, -19177, 85914
7937, -19348, 85883
7940, -19085, 85866
7935, -19544, 85859
7936, -19475, 85862
7933, -19256, 85927
7929, -19424, 85945
7937, -19570, 85925
7933, -19563, 85928
7939, -19787, 85879
7935, -19300, 85878
7938, -19240, 85941
7932, -19683, 85934
7929, -20088, 85899
7931, -19783, 85922
7931, -19726, 85872
7925, -19857, 85878
7931, -19602, 85872
7930, -19803, 85929
7927, -19581, 85897
7926, -19947, 85880
7935, -20170, 85887
7931, -19913, 85956
7931, -19945, 85855
7927, -20102, 85887
7930, -19941, 85877
7928, -20100, 85911
7931, -20034, 85932
7922, -19890, 85910
7924, -20268, 85931
7924, -20055, 85892
7923, -20209, 85945
7923, -20161, 85876
7928, -19767, 85918
7928, -20469, 85886
7925, -20403, 85952
7920, -20377, 85896
7916, -20337, 85914
7926, -20247, 85907
7918, -20410, 85903
7918, -20529, 85926
7924, -20414, 85915
7920, -20690, 85863
7925, -20385, 85899
7934, -20606, 85910
7958, -20991, 85902
7961, -20735, 85918
7928, -20533, 85882
7920, -20685, 85886
7918, -20442, 85895
7937, -21096, 85961
7957, -20805, 85891
7965, -21121, 85892
7968, -20624, 85904
7967, -20612, 85864
7952, -20986, 85915
7925, -21026, 85959
7934, -20978, 85878
7960, -21101, 85907
7964, -20545, 85870
7964, -21023, 85914
7966, -21433, 85912
7964, -21139, 85883
7964, -21161, 85908
7966, -21440, 85846
7965, -21097, 85965
7968, -21127, 85893
7962, -21372, 85875
7962, -21273, 85901
7973, -21166, 85942
7999, -21258, 85930
7986, -21643, 85889
7969, -21559, 85920
7964, -21415, 85945
7959, -21436, 85876
7971, -21661, 85883
7995, -21414, 85907
7997, -21732, 85910
8007, -21551, 85864
8003, -21384, 85929
7991, -21759, 85925
7966, -21977, 85908
7967, -21844, 85885
7994, -21781, 85894
7999, -21709, 85916
7999, -21774, 85898
8003, -21853, 85912
8000, -22037, 85916
7997, -21942, 85916
7998, -21731, 85891
8000, -22181, 85858
8002, -22390, 85923
7999, -22007, 85887
7999, -22042, 85903
7997, -21998, 85932
7999, -22236, 85908
8006, -22200, 85924
8035, -22184, 85901
8029, -22355, 85895
8002, -21812, 85932
7999, -22610, 85883
7995, -22436, 85910
7997, -22671, 85868
8002, -22503, 85841
8033, -22510, 85881
8041, -22585, 85916
8039, -22525, 85882
8034, -22388, 85872
8003, -22631, 85922
7993, -22661, 85889
7999, -22664, 85908
8034, -23021, 85910
8033, -22656, 85882
8040, -22922, 85908
8043, -22841, 85908
8034, -22524, 85911
8029, -23129, 85869
8009, -22651, 85909
8032, -23022, 85926
8034, -22852, 85942
8037, -23167, 85941
8037, -23069, 85891
8032, -23153, 85859
8034, -23135, 85935
8036, -23077, 85915
8033, -23143, 85845
8032, -23443, 85856
8034, -23255, 85879
8035, -23284, 85934
8030, -23283, 85850
8030, -23369, 85892
8036, -23110, 85865
8033, -23379, 85898
8035, -23581, 85883
8030, -23450, 85848
8028, -23676, 85909
8035, -23672, 85945
8036, -23563, 85947
8034, -23586, 85886
8029, -23412, 85886
8028, -23529, 85922
8029, -23587, 85933
8023, -23721, 85896
8019, -23720, 85872
8029, -23914, 85902
8030, -23868, 85901
8030, -23878, 85915
8027, -23793, 85875
8028, -23895, 85892
8032, -24074, 85835
8029, -24032, 85922
8026, -24023, 85902
8028, -23854, 85920
8025, -24325, 85860
8026, -23992, 85926
8025, -24156, 85947
8024, -24417, 85897
8026, -24043, 85904
8027, -24624, 85909
8026, -24253, 85897
8026, -24116, 85835
8021, -24387, 85888
8023, -24333, 85848
8021, -24404, 85931
8025, -24459, 85938
8026, -24271, 85887
8023, -24636, 85869
8022, -24564, 85853
8029, -24399, 85853
8017, -24947, 85922
8018, -24606, 85862
8024, -24648, 85922
8024, -24744, 85882
8017, -24716, 85880
8025, -24821, 85919
8019, -24568, 85932
8020, -25023, 85908
8019, -25034, 85885
8024, -25149, 85875
8013, -25210, 85819
8023, -24958, 85880
8020, -25101, 85869
8019, -25125, 85893
8015, -25045, 85909
8014, -25020, 85924
8016, -24991, 85909
8018, -25416, 85920
8017, -25256, 85894
8014, -25315, 85943
8010, -25215, 85874
8014, -25291, 85916
8010, -25492, 85911
8009, -25138, 85860
8021, -25524, 85915
8015, -25716, 85868
8015, -25269, 85904
8016, -25589, 85938
8009, -25739, 85906
8011, -25559, 85897
8019, -25943, 85939
8015, -25406, 85911
8021, -25770, 85863
8014, -25487, 85889
8022, -25746, 85913
8014, -25944, 85897
8012, -25809, 85898
8011, -26039, 85925
8011, -26027, 85916
8015, -25810, 85907
8011, -26093, 85895
8007, -25951, 85882
8012, -25877, 85874
8015, -26041, 85897
8012, -26411, 85862
8008, -26248, 85959
8008, -26161, 85904
8011, -26054, 85884
8008, -26172, 85930
8006, -26298, 85909
8009, -26385, 85880
8005, -26206, 85929
8008, -26334, 85897
8007, -26324, 85918
8009, -26430, 85913
8012, -26466, 85876
8009, -26583, 85871
8001, -26531, 85904
8001, -26783, 85861
8001, -26531, 85862
8006, -26737, 85922
7997, -26750, 85880
8009, -26666, 85909
8046, -26763, 85884
8040, -26697, 85944
8017, -27073, 85902
8007, -26828, 85896
7999, -26806, 85886
8002, -27087, 85922
8018, -26962, 85896
8043, -27048, 85950
8050, -27161, 85904
8033, -26898, 85912
8005, -27363, 85919
7998, -26952, 85909
8017, -27232, 85906
8044, -27296, 85891
8049, -27248, 85886
8048, -27478, 85877
8049, -27257, 85930
8035, -27375, 85937
8017, -27698, 85934
8040, -27387, 85887
8043, -27499, 85848
8048, -27397, 85921
8048, -27656, 85893
8037, -27501, 85852
8044, -27590, 85904
8045, -27725, 85863
8044, -27621, 85933
8046, -27611, 85936
8040, -27827, 85941
8049, -27739, 85828
8043, -28067, 85945
8041, -27749, 85941
8040, -28033, 85878
8045, -27868, 85910
8046, -28054, 85888
8040, -28218, 85945
8039, -28124, 85954
8043, -28139, 85897
8039, -28020, 85908
8051, -28052, 85875
8081, -27918, 85847
8076, -28324, 85892
8047, -28115, 85831
8043, -28410, 85888
8040, -28105, 85925
8036, -28372, 85927
8054, -28446, 85897
8078, -28364, 85930
8079, -28593, 85910
8076, -28462, 85904
8044, -28367, 85894
8039, -28441, 85898
8038, -28515, 85902
8050, -28438, 85896
8079, -28531, 85930
8085, -28676, 85944
8087, -28786, 85871
8077, -28567, 85890
8050, -28905, 85869
8039, -28752, 85899
8048, -28778, 85876
8072, -28807, 85870
8084, -28750, 85922
8084, -28823, 85909
8079, -28934, 85844
8078, -28796, 85893
8073, -29134, 85898
8041, -29257, 85889
8048, -29298, 85878
8069, -29167, 85906
8075, -29274, 85864
8081, -29321, 85844
8080, -29187, 85905
8080, -29530, 85858
8080, -29267, 85897
8078, -29340, 85891
8081, -29497, 85886
8079, -29399, 85930
8077, -29509, 85877
8078, -29616, 85898
8075, -29706, 85875
8074, -29554, 85952
8072, -29327, 85833
8068, -29733, 85883
8073, -29751, 85915
8080, -29672, 85869
8075, -29769, 85867
8070, -29585, 85889
8089, -29921, 85894
8085, -29816, 85884
8083, -29918, 85915
8076, -30170, 85924
8074, -29718, 85964
8072, -29974, 85858
8090, -30129, 85882
8102, -30092, 85893
8098, -30206, 85881
8079, -30137, 85917
8080, -30154, 85884
8074, -30166, 85910
8076, -30292, 85903
8088, -30525, 85922
8112, -30448, 85873
8119, -30616, 85878
8105, -30497, 85892
8079, -30297, 85879
8072, -30710, 85923
8066, -30570, 85901
8090, -30666, 85915
8108, -30900, 85915
8106, -30537, 85855
8105, -30686, 85872
8100, -30773, 85892
8075, -30592, 85909
8067, -30734, 85895
8080, -30899, 85898
8109, -30929, 85916
8093, -31120, 85917
8110, -30758, 85935
8109, -31068, 85912
8087, -30852, 85933
8075, -31105, 85885
8081, -31207, 85953
8102, -31071, 85868
8107, -31448, 85906
8107, -31069, 85863
8108, -31234, 85886
8091, -31257, 85957
8105, -31314, 85918
8098, -31507, 85913
8102, -31352, 85890
8102, -31413, 85894
8095, -31577, 85910
8099, -31625, 85838
8104, -31721, 85898
8104, -31559, 85923
8109, -31681, 85880
8107, -31752, 85889
8096, -31605, 85899
8098, -31873, 85956
8095, -31748, 85895
8099, -31820, 85894
8106, -32112, 85888
8099, -31793, 85868
8101, -32130, 85908
8108, -31873, 85832
8095, -31886, 85920
8104, -32210, 85827
8097, -32082, 85899
8099, -32220, 85940
8101, -32188, 85929
8102, -31935, 85933
8106, -32209, 85893
8098, -32092, 85909
8101, -32417, 85941
8103, -32380, 85888
8097, -32298, 85905
8101, -32463, 85900
8099, -32212, 85905
8092, -32452, 85942
8102, -32550, 85864
8096, -32653, 85882
8090, -32482, 85987
8105, -32476, 85896
8097, -32499, 85887
8095, -32654, 85904
8090, -32741, 85928
8084, -32808, 85904
8093, -32865, 85883
8098, -32860, 85876
8085, -32905, 85913
8084, -33017, 85863
8103, -33048, 85919
8096, -32912, 85880
8093, -33044, 85908
8099, -32938, 85916
8099, -33099, 85919
8102, -33114, 85884
8091, -33259, 85945
8102, -33280, 85937
8095, -33510, 85911
8098, -33155, 85921
8088, -33499, 85901
8088, -33304, 85913
8097, -33203, 85912
8098, -33477, 85862
8092, -33320, 85923
8096, -33495, 85899
8100, -33690, 85839
8097, -33636, 85840
8095, -33792, 85958
8086, -33611, 85913
8099, -33887, 85889
8094, -33955, 85882
8092, -33612, 85865
8091, -34066, 85882
8096, -33670, 85892
8094, -33860, 85931
8098, -33929, 85889
8092, -33864, 85883
8097, -33811, 85907
8098, -34012, 85967
8100, -34138, 85860
8091, -34145, 85869
8093, -34005, 85895
8092, -34260, 85923
8085, -33988, 85854
8091, -34300, 85902
8097, -34163, 85963
8091, -34610, 85963
8087, -34567, 85874
8092, -34341, 85912
8096, -34423, 85936
8091, -34665, 85884
8090, -34582, 85913
8096, -34567, 85906
8093, -34485, 85874
8086, -34777, 85917
8090, -34696, 85904
8090, -34522, 85884
8088, -34673, 85909
8506, -34681, 85877
9459, -34853, 85906
9615, -34875, 85895
9527, -34828, 85902
9398, -35147, 85910
9265, -34986, 85891
9163, -35003, 85933
9156, -35113, 85898
9177, -35046, 85871
9248, -35284, 85891
9282, -35117, 85904
9283, -35248, 85870
9281, -35395, 85891
9278, -35350, 85926
9276, -35579, 85857
9296, -35627, 85887
9327, -35334, 85909
9373, -35577, 85884
9405, -35101, 85871
9414, -35482, 85926
9414, -35566, 85865
9413, -35546, 85905
9409, -35641, 85915
9409, -35727, 85896
9412, -35736, 85906
9411, -35753, 85891
9415, -35717, 85876
9411, -35915, 85845
9413, -35907, 85933
9416, -35867, 85920
9431, -36060, 85904
9458, -35910, 85896
9509, -35991, 85895
9543, -36105, 85921
9554, -36072, 85881
9558, -36355, 85908
9554, -36163, 85868
9557, -36373, 85889
9551, -36146, 85899
9553, -36191, 85916
9558, -36383, 85856
9553, -36263, 85885
9545, -36662, 85880
9559, -36623, 85909
9553, -36569, 85917
9552, -36604, 85886
9562, -36548, 85912
9603, -36417, 85897
9650, -36742, 85877
9681, -36752, 85942
9685, -36625, 85905
9684, -36600, 85939
9689, -37000, 85911
9670, -36757, 85869
9661, -36857, 85852
9680, -37019, 85876
9688, -36698, 85911
9684, -36882, 85864
9682, -37120, 85897
9689, -37039, 85923
9686, -37179, 85909
9674, -37112, 85908
9684, -37182, 85907
9694, -37460, 85881
9734, -37074, 85859
9770, -37482, 85905
9784, -37232, 85945
9813, -37178, 85885
9815, -37421, 85902
9807, -37408, 85880
9796, -37423, 85898
9811, -37581, 85889
9813, -37571, 85855
9814, -37661, 85897
9810, -37745, 85908
9819, -37737, 85888
9812, -37696, 85915
9815, -37878, 85945
9819, -37993, 85911
9815, -37762, 85887
9814, -37942, 85879
9809, -37877, 85906
9826, -37904, 85919
9857, -38066, 85917
9898, -37867, 85942
9930, -38199, 85917
9929, -38168, 85963
9939, -38115, 85900
9930, -38120, 85922
9929, -38095, 85940
9929, -38341, 85917
9931, -38388, 85929
9937, -38391, 85869
9935, -38302, 85863
9935, -38169, 85914
9931, -38487, 85884
9936, -38663, 85892
9934, -38471, 85867
9932, -38682, 85899
9927, -38375, 85848
9934, -38429, 85858
9955, -38663, 85892
9981, -38651, 85946
10019, -38781, 85893
10023, -38871, 85938
10024, -38688, 85869
10022, -38834, 85898
10027, -38760, 85852
10034, -39048, 85909
10058, -39119, 85913
10063, -39074, 85865
10066, -39249, 85869
10068, -39132, 85899
10063, -39320, 85919
10068, -39084, 85882
10061, -39176, 85895
10064, -39337, 85915
10066, -39465, 85908
10061, -39431, 85904
10066, -39363, 85859
10063, -39431, 85942
10062, -39470, 85865
10061, -39542, 85857
10072, -39569, 85885
10110, -39802, 85819
10137, -39627, 85885
10145, -39824, 85885
10144, -39554, 85963
10156, -39811, 85936
10152, -39931, 85923
10159, -39800, 85876
10188, -39962, 85880
10187, -40019, 85884
10187, -39913, 85861
10189, -40126, 85952
10183, -40237, 85857
10187, -40127, 85896
10182, -39938, 85892
10188, -40266, 85903
10189, -40321, 85923
10188, -40018, 85891
10185, -40525, 85878
10180, -40277, 85908
10188, -40427, 85902
10177, -40315, 85949
10176, -40411, 85909
10192, -40466, 85902
10237, -40307, 85890
10244, -40417, 85910
10253, -40738, 85906
10255, -40480, 85871
10246, -41031, 85922
10247, -40732, 85900
10265, -40878, 85881
10294, -40978, 85877
10302, -40866, 85871
10295, -41049, 85895
10296, -41113, 85897
10295, -40883, 85895
10301, -41010, 85889
10299, -41099, 85901
10299, -41375, 85872
10305, -41260, 85935
10298, -41005, 85861
10297, -41237, 85875
10301, -41266, 85900
10301, -41345, 85856
10295, -41560, 85891
10294, -41455, 85880
10287, -41560, 85883
10290, -41513, 85920
10301, -41247, 85926
10327, -41640, 85863
10333, -41560, 85956
10371, -41600, 85899
10377, -41473, 85883
10379, -41719, 85957
10381, -41652, 85928
10382, -41859, 85914
10373, -41921, 85922
10392, -41747, 85916
10419, -41731, 85848
10413, -41750, 85885
10420, -41868, 85867
10416, -42028, 85880
10423, -42211, 85911
10408, -42131, 85891
10413, -42010, 85902
10414, -41958, 85927
10415, -42154, 85890
10418, -42152, 85844
10404, -42238, 85912
10416, -42341, 85852
10417, -42273, 85891
10414, -42366, 85934
10410, -42508, 85856
10413, -42322, 85891
10411, -42597, 85865
10412, -42504, 85865
10411, -42938, 85844
10415, -42606, 85902
10444, -42439, 85958
10467, -42885, 85938
10490, -42524, 85869
10497, -42736, 85943
10483, -43068, 85946
10459, -42723, 85929
10466, -42938, 85905
10492, -42844, 85902
10500, -42952, 85860
10541, -43003, 85882
10540, -43107, 85943
10538, -43336, 85875
10528, -43109, 85909
10539, -43071, 85886
10538, -43157, 85880
10528, -43269, 85901
10532, -43403, 85871
10539, -43385, 85885
10531, -43324, 85928
10535, -43733, 85880
10537, -43714, 85927
10535, -43462, 85902
10536, -43549, 85881
10530, -43719, 85900
10531, -43693, 85952
10527, -43738, 85917
10536, -43821, 85918
10532, -43694, 85921
10528, -43687, 85876
10525, -43861, 85938
10533, -43899, 85884
10534, -44273, 85863
10561, -43958, 85896
10573, -43908, 85879
10570, -44030, 85904
10572, -43923, 85897
10600, -44268, 85933
10607, -44450, 85885
10605, -44156, 85849
10604, -44256, 85862
10613, -44306, 85880
10602, -44539, 85867
10620, -44366, 85867
10651, -44400, 85914
10656, -44634, 85910
10654, -44416, 85946
10650, -44435, 85881
10646, -44631, 85928
10654, -44616, 85899
10659, -44597, 85901
10652, -44779, 85922
10656, -44753, 85867
10647, -44944, 85895
10648, -45278, 85833
10648, -45020, 85872
10643, -44862, 85858
10651, -44856, 85878
10647, -45149, 85943
10641, -45114, 85874
10649, -45292, 85901
10644, -45026, 85918
10646, -45068, 85957
10645, -45175, 85869
10634, -45511, 85901
10644, -45570, 85874
10631, -45035, 85873
10638, -45444, 85890
10640, -45498, 85888
10650, -45485, 85890
10676, -45739, 85912
10681, -45362, 85899
10682, -45659, 85905
10675, -45701, 85867
10687, -45420, 85919
10711, -45955, 85951
10712, -45885, 85897
10716, -45603, 85903
10709, -45660, 85899
10712, -45904, 85876
10712, -45928, 85918
10723, -46279, 85917
10744, -45910, 85874
10745, -46070, 85925
10745, -46488, 85879
10751, -46125, 85901
10744, -46451, 85942
10749, -46088, 85871
10752, -46264, 85914
10746, -46336, 85912
10749, -46025, 85894
10748, -46430, 85902
10742, -46220, 85867
10743, -46691, 85917
10741, -46651, 85888
10741, -46583, 85923
10743, -46676, 85888
10734, -46375, 85905
10738, -46732, 85866
10731, -46878, 85857
10732, -46925, 85900
10738, -46841, 85876
10736, -46707, 85858
10730, -46894, 85862
10729, -47008, 85902
10737, -46992, 85852
10730, -47365, 85923
10732, -46989, 85897
10730, -47589, 85893
10742, -47089, 85885
10775, -47202, 85884
10763, -47163, 85907
10773, -47191, 85886
10777, -47585, 85938
10782, -47399, 85854
10782, -47415, 85928
10787, -47245, 85883
10814, -47301, 85919
10807, -47695, 85937
10812, -47606, 85883
10807, -47517, 85887
10815, -47509, 85895
10812, -47571, 85907
10811, -47858, 85941
10836, -47704, 85862
10856, -47640, 85895
10861, -48060, 85941
10856, -47715, 85899
10863, -48268, 85882
10861, -48196, 85853
10851, -47988, 85884
10868, -48067, 85832
10859, -47678, 85958
10860, -48152, 85937
10851, -48378, 85902
10855, -48080, 85901
10856, -48310, 85867
10865, -48303, 85886
10864, -48419, 85892
10865, -48371, 85859
10865, -48397, 85882
10868, -48514, 85902
10856, -48587, 85935
10854, -48683, 85849
10853, -48565, 85941
10864, -48509, 85859
10856, -48935, 85880
10859, -48817, 85926
10857, -48814, 85881
10857, -48921, 85903
10865, -48598, 85884
10867, -49029, 85921
10859, -48898, 85909
10856, -49009, 85915
10863, -49107, 85895
10870, -49002, 85893
10863, -48934, 85902
10877, -49226, 85908
10869, -49029, 85862
10868, -49367, 85900
10871, -49061, 85915
10864, -49324, 85898
10871, -49289, 85932
10880, -49332, 85905
10900, -49608, 85867
10903, -49419, 85909
10910, -49485, 85883
10909, -49739, 85888
10908, -49779, 85891
10915, -49526, 85936
10914, -49708, 85878
10914, -49939, 85905
10918, -49697, 85890
10951, -49869, 85889
10958, -49899, 85860
10965, -50107, 85907
10950, -49984, 85919
10918, -49990, 85867
10938, -49935, 85901
10958, -50138, 85910
10956, -50096, 85928
10965, -50252, 85879
10997, -50428, 85892
10992, -50106, 85892
10961, -50510, 85878
10962, -50299, 85912
10964, -50501, 85862
10981, -50580, 85919
11011, -50402, 85930
11002, -50688, 85908
11009, -50493, 85852
11006, -50851, 85958
11006, -50708, 85897
11013, -50434, 85865
11019, -50747, 85927
11011, -50806, 85932
11012, -50845, 85869
11008, -50960, 85887
11010, -50804, 85892
11009, -50780, 85861
11013, -51086, 85937
11016, -50917, 85881
11015, -51125, 85862
11008, -51079, 85865
11009, -51063, 85915
11015, -51219, 85919
11020, -51434, 85880
11021, -51407, 85911
11012, -51285, 85929
11015, -51340, 85864
11021, -51682, 85965
11023, -51462, 85915
11020, -51524, 85935
11014, -51439, 85886
11016, -51622, 85902
11020, -51519, 85857
11019, -51625, 85921
11016, -51857, 85894
11022, -51881, 85889
11025, -51973, 85916
11023, -51894, 85915
11015, -51871, 85870
