# time_start: 2026-05-10 13:07:08
# time_stop:  2026-05-10 13:07:15
CH 0, CH 8, CH 9
8156, 1605, 85907
8157, 1590, 85866
8145, 1542, 85933
8144, 1501, 85937
8129, 1501, 85863
8147, 1596, 85794
8156, 1620, 85830
8149, 1524, 85888
8150, 1368, 85891
8152, 1307, 85920
8149, 1180, 85837
8142, 1452, 85867
8122, 1309, 85875
8154, 1414, 85856
8151, 1526, 85877
8153, 1144, 85817
8151, 1467, 85863
8154, 1448, 85905
8143, 1172, 85907
8103, 1428, 85880
8119, 1239, 85868
8150, 1132, 85851
8148, 989, 85898
8151, 957, 85898
8144, 1362, 85822
8146, 990, 85878
8147, 679, 85960
8143, 1197, 85828
8147, 1169, 85862
8151, 1294, 85912
8151, 1032, 85828
8145, 932, 85868
8148, 1233, 85907
8147, 985, 85906
8149, 1039, 85862
8154, 917, 85859
8151, 769, 85908
8139, 891, 85881
8138, 757, 85962
8146, 988, 85913
8143, 876, 85884
8140, 1066, 85894
8153, 876, 85854
8144, 697, 85895
8144, 911, 85914
8148, 950, 85835
8144, 694, 85890
8136, 840, 85876
8145, 681, 85852
8143, 612, 85914
8142, 651, 85955
8148, 746, 85844
8138, 696, 85889
8130, 663, 85883
8142, 676, 85916
8143, 683, 85930
8138, 708, 85885
8143, 495, 85832
8139, 308, 85873
8139, 398, 85927
8146, 574, 85896
8141, 277, 85899
8138, 455, 85886
8134, 375, 85836
8135, 297, 85900
8139, 489, 85895
8141, 345, 85882
8143, 340, 85916
8133, 413, 85902
8136, 492, 85903
8137, 317, 85863
8142, 203, 85847
8135, 303, 85905
8134, 130, 85876
8140, -65, 85830
8141, 267, 85857
8138, 271, 85869
8142, 169, 85861
8131, 223, 85851
8130, -175, 85914
8141, 150, 85867
8140, 2, 85859
8137, 168, 85892
8131, 198, 85839
8138, -150, 85914
8142, -171, 85913
8137, -104, 85869
8136, 7, 85908
8125, -282, 85924
8138, -131, 85878
8131, -78, 85876
8130, -85, 85828
8131, -94, 85896
8138, 5, 85883
8137, -166, 85885
8126, -143, 85880
8139, -305, 85936
8136, -267, 85913
8123, -114, 85900
8139, -387, 85877
8125, -139, 85867
8135, -320, 85870
8140, -276, 85837
8134, -232, 85905
8129, -445, 85877
8130, -155, 85860
8133, -463, 85889
8143, -524, 85908
8172, -386, 85860
8170, -626, 85909
8125, -546, 85865
8128, -382, 85871
8129, -613, 85818
8130, -669, 85843
8142, -686, 85904
8164, -353, 85891
8182, -464, 85883
8163, -819, 85890
8138, -622, 85865
8129, -904, 85871
8130, -833, 85907
8121, -669, 85891
8144, -698, 85889
8166, -516, 85932
8171, -1004, 85930
8168, -915, 85893
8160, -910, 85894
8130, -922, 85848
8135, -794, 85891
8122, -1113, 85950
8131, -1025, 85873
8139, -947, 85859
8161, -1028, 85890
8159, -958, 85873
8167, -923, 85860
8167, -1014, 85904
8129, -1104, 85896
8133, -1250, 85955
8132, -1094, 85878
8123, -1153, 85889
8138, -1256, 85861
8167, -1081, 85902
8167, -1311, 85827
8166, -1008, 85865
8155, -1199, 85888
8133, -1477, 85894
8126, -1332, 85846
8132, -1183, 85858
8132, -1267, 85860
8137, -1345, 85896
8164, -1508, 85912
8175, -1453, 85867
8170, -1614, 85920
8150, -1391, 85868
8134, -1526, 85828
8133, -1511, 85861
8125, -1451, 85819
8119, -1561, 85867
8137, -1606, 85905
8162, -1353, 85836
8159, -1694, 85837
8155, -1750, 85895
8160, -1752, 85851
8148, -1565, 85862
8130, -1582, 85906
8132, -1638, 85856
8134, -1653, 85880
8146, -1786, 85884
8152, -1874, 85885
8160, -1794, 85817
8158, -1840, 85868
8159, -1814, 85897
8146, -1937, 85862
8123, -1601, 85873
8116, -2066, 85875
8130, -1961, 85882
8151, -1814, 85890
8169, -1877, 85888
8204, -1910, 85930
8192, -2078, 85917
8158, -2206, 85884
8127, -2017, 85919
8106, -2258, 85901
8120, -2074, 85860
8111, -1978, 85920
8115, -2233, 85868
8153, -2151, 85926
8200, -2342, 85877
8193, -2296, 85850
8164, -2208, 85833
8146, -2380, 85810
8129, -2414, 85865
8113, -2348, 85825
8105, -2493, 85925
8124, -2242, 85907
8169, -2400, 85888
8197, -2623, 85905
8183, -2569, 85881
8134, -2677, 85844
8106, -2482, 85871
8105, -2611, 85891
8120, -2650, 85886
8139, -2507, 85849
8168, -2602, 85870
8184, -2402, 85924
8202, -2737, 85878
8177, -2726, 85868
8123, -2760, 85916
8108, -2918, 85873
8097, -2656, 85917
8124, -2666, 85904
8167, -2785, 85909
8195, -2938, 85889
8186, -3030, 85852
8155, -3000, 85850
8133, -2877, 85916
8111, -2985, 85865
8102, -2686, 85883
8113, -3105, 85902
8149, -2896, 85851
8187, -2903, 85883
8193, -3175, 85880
8190, -3032, 85899
8142, -2973, 85861
8115, -2980, 85920
8104, -3185, 85895
8094, -3236, 85902
8108, -3103, 85888
8160, -3355, 85862
8231, -3126, 85901
8225, -3163, 85889
8182, -3351, 85882
8143, -3179, 85898
8116, -3542, 85924
8097, -3305, 85887
8103, -3305, 85828
8092, -3395, 85911
8147, -3290, 85866
8195, -3480, 85905
8223, -3452, 85873
8181, -3500, 85885
8132, -3404, 85876
8107, -3480, 85870
8101, -3538, 85889
8097, -3322, 85891
8113, -3580, 85874
8159, -3478, 85869
8220, -3502, 85867
8218, -4174, 85857
8186, -3736, 85903
8136, -3769, 85854
8080, -3803, 85911
8085, -3671, 85871
8098, -4064, 85873
8120, -3833, 85880
8188, -3823, 85856
8225, -4188, 85895
8222, -4010, 85908
8173, -3894, 85868
8105, -4199, 85906
8097, -4035, 85900
8096, -4011, 85872
8093, -3831, 85837
8117, -4086, 85837
8169, -4321, 85911
8212, -4195, 85894
8223, -4113, 85869
8177, -3894, 85873
8132, -4243, 85901
8098, -4294, 85863
8091, -4736, 85844
8094, -4394, 85890
8122, -4347, 85862
8182, -4276, 85912
8219, -4363, 85877
8215, -4407, 85892
8161, -4691, 85928
8096, -4631, 85867
8102, -4451, 85814
8089, -4435, 85869
8097, -4571, 85882
8144, -4648, 85901
8215, -4835, 85857
8230, -4523, 85855
8194, -4215, 85881
8134, -4603, 85878
8095, -4584, 85903
8092, -4787, 85885
8089, -4744, 85916
8108, -5015, 85898
8165, -4365, 85884
8218, -5025, 85860
8218, -5018, 85875
8188, -4958, 85868
8127, -4908, 85868
8098, -4817, 85889
8095, -4821, 85826
8097, -5236, 85896
8130, -4850, 85901
8179, -4965, 85859
8213, -4885, 85912
8202, -5023, 85851
8158, -5077, 85856
8110, -4841, 85907
8094, -5275, 85943
8091, -5336, 85877
8113, -4880, 85905
8173, -5258, 85892
8200, -5349, 85882
8212, -5433, 85903
8186, -5756, 85853
8132, -5060, 85895
8091, -5272, 85864
8082, -5022, 85864
8089, -5526, 85934
8139, -5446, 85905
8206, -5610, 85911
8215, -5337, 85852
8221, -5400, 85883
8190, -5575, 85858
8126, -5776, 85856
8093, -6103, 85959
8092, -5599, 85801
8095, -5597, 85889
8131, -5823, 85852
8171, -5709, 85854
8210, -5843, 85871
8201, -5740, 85853
8166, -5807, 85834
8123, -5998, 85865
8080, -5880, 85929
8074, -5908, 85874
8091, -6476, 85893
8163, -5746, 85878
8203, -5550, 85898
8197, -6017, 85917
8217, -6156, 85927
8196, -6172, 85844
8122, -6307, 85913
8084, -6150, 85899
8075, -6055, 85907
8089, -5977, 85884
8143, -6141, 85868
8196, -6070, 85840
8205, -6387, 85890
8210, -6299, 85896
8189, -6364, 85858
8123, -6403, 85842
8088, -6401, 85895
8077, -6491, 85857
8079, -6589, 85923
8131, -6749, 85852
8181, -6751, 85850
8202, -6462, 85922
8206, -6424, 85871
8203, -6787, 85868
8146, -6440, 85846
8083, -6899, 85835
8068, -6378, 85883
8084, -6553, 85915
8127, -6690, 85878
8186, -6635, 85883
8197, -6803, 85917
8210, -6739, 85841
8181, -6678, 85874
8148, -6820, 85866
8106, -6861, 85901
8077, -6917, 85876
8077, -7066, 85951
8121, -6837, 85887
8178, -7018, 85866
8202, -7105, 85854
8207, -6593, 85889
8200, -7055, 85918
8178, -6994, 85863
8107, -7179, 85879
8077, -7107, 85843
8080, -7208, 85898
8107, -7002, 85850
8156, -7040, 85845
8184, -7149, 85877
8188, -7261, 85909
8188, -6992, 85883
8192, -7259, 85890
8140, -7296, 85892
8104, -7653, 85871
8083, -7087, 85858
8115, -7376, 85913
8156, -7616, 85884
8187, -7560, 85856
8199, -7550, 85889
8182, -7769, 85913
8141, -7658, 85844
8111, -7559, 85879
8095, -7602, 85875
8122, -7907, 85868
8151, -8024, 85853
8180, -8009, 85921
8195, -7816, 85891
8173, -7554, 85855
8137, -7918, 85940
8109, -7901, 85885
8105, -7788, 85839
8109, -7991, 85864
8152, -7830, 85889
8189, -7734, 85858
8198, -7936, 85863
8170, -7920, 85835
8137, -8118, 85919
8109, -8279, 85860
8100, -7877, 85899
8111, -8056, 85909
8149, -8322, 85923
8183, -8173, 85910
8193, -8182, 85907
8186, -8330, 85866
8178, -8404, 85882
8121, -8521, 85898
8065, -8447, 85898
8065, -8259, 85866
8111, -8331, 85838
8164, -8390, 85895
8191, -8431, 85892
8186, -8630, 85869
8194, -8319, 85889
8174, -8570, 85876
8140, -8375, 85859
8099, -8499, 85898
8094, -8904, 85876
8110, -8677, 85844
8139, -9061, 85864
8177, -8609, 85853
8177, -8704, 85909
8187, -8813, 85886
8182, -8869, 85918
8169, -8950, 85892
8133, -8901, 85892
8094, -8722, 85883
8097, -9042, 85856
8107, -9010, 85861
8145, -8887, 85890
8168, -9211, 85816
8182, -9524, 85908
8181, -9456, 85871
8185, -8840, 85875
8173, -9161, 85877
8129, -9360, 85901
8088, -9061, 85845
8093, -9185, 85842
8136, -9368, 85877
8169, -9850, 85831
8178, -9479, 85874
8183, -9057, 85853
8177, -9695, 85886
8163, -9573, 85902
8129, -9494, 85888
8094, -9560, 85887
8093, -9804, 85944
8143, -9479, 85913
8176, -9644, 85899
8180, -9342, 85881
8175, -9699, 85858
8160, -9676, 85896
8132, -9616, 85867
8096, -9904, 85896
8100, -9786, 85884
8132, -9673, 85874
8158, -9790, 85857
8170, -9741, 85879
8179, -10194, 85873
8172, -9562, 85868
8154, -10243, 85917
8140, -10021, 85850
8121, -10015, 85847
8132, -10136, 85869
8128, -10022, 85882
8132, -10170, 85863
8164, -10199, 85890
8165, -10186, 85882
8174, -10401, 85888
8158, -10030, 85875
8155, -10352, 85888
8140, -10260, 85879
8124, -10293, 85852
8124, -10537, 85912
8123, -10531, 85894
8140, -10506, 85845
8165, -10204, 85887
8171, -10372, 85847
8175, -10460, 85845
8147, -10528, 85865
8123, -10668, 85941
8127, -10556, 85889
8132, -10462, 85894
8135, -10643, 85885
8161, -10545, 85857
8158, -10845, 85843
8160, -10880, 85813
8164, -10928, 85908
8149, -10785, 85936
8128, -10856, 85908
8132, -10880, 85908
8132, -10820, 85838
8137, -10974, 85869
8150, -11182, 85920
8159, -11056, 85894
8169, -10179, 85880
8162, -10981, 85838
8147, -10944, 85912
8131, -11024, 85889
8133, -11201, 85851
8123, -11096, 85881
8130, -11229, 85897
8157, -11125, 85883
8156, -11669, 85897
8155, -11405, 85856
8160, -11213, 85889
8159, -11503, 85900
8151, -11384, 85883
8127, -11755, 85890
8123, -11516, 85865
8121, -11327, 85887
8154, -11727, 85915
8166, -11479, 85883
8157, -11637, 85883
8159, -11638, 85888
8168, -11551, 85896
8151, -11726, 85868
8116, -11188, 85895
8093, -11679, 85848
8123, -11759, 85906
8150, -11769, 85868
8155, -12280, 85882
8159, -11645, 85949
8158, -11903, 85845
8160, -12097, 85901
8154, -11967, 85912
8152, -12204, 85902
8150, -12076, 85877
8161, -11810, 85881
8142, -12261, 85926
8134, -12153, 85881
8152, -12106, 85894
8142, -12313, 85885
8149, -12445, 85850
8151, -12008, 85881
8154, -12157, 85892
8156, -12486, 85865
8153, -12346, 85852
8142, -12585, 85889
8118, -12734, 85855
8113, -12243, 85889
8143, -12785, 85906
8145, -12501, 85848
8145, -12493, 85906
8136, -12989, 85878
8150, -12584, 85868
8156, -12435, 85864
8137, -12633, 85930
8147, -12567, 85856
8146, -12701, 85854
8155, -12780, 85877
8148, -12889, 85920
8146, -12934, 85868
8147, -12338, 85914
8141, -12992, 85887
8151, -13160, 85818
8152, -12990, 85836
8143, -13212, 85889
8145, -12996, 85877
8142, -13002, 85882
8147, -13117, 85856
8143, -13208, 85876
8139, -13174, 85884
8139, -13120, 85865
8135, -13336, 85887
8135, -13422, 85910
8146, -13349, 85858
8138, -13293, 85854
8136, -13171, 85871
8142, -13487, 85901
8135, -13465, 85868
8131, -13217, 85931
8140, -13423, 85865
8146, -13420, 85855
8143, -13643, 85889
8131, -13653, 85853
8146, -13480, 85880
8132, -13517, 85850
8133, -13798, 85885
8141, -14288, 85903
8133, -13798, 85891
8141, -13769, 85865
8130, -13979, 85850
8137, -13790, 85918
8138, -13945, 85902
8140, -14394, 85881
8131, -13769, 85871
8140, -13985, 85885
8136, -13751, 85889
8134, -14154, 85926
8138, -14214, 85850
8132, -14164, 85871
8129, -14247, 85892
8135, -14033, 85894
8134, -14023, 85806
8143, -14446, 85897
8139, -14092, 85890
8131, -14457, 85855
8137, -14246, 85859
8130, -13910, 85879
8137, -14338, 85881
8134, -14412, 85868
8134, -14465, 85852
8133, -14927, 85907
8126, -14433, 85839
8138, -14319, 85848
8136, -14474, 85860
8132, -14796, 85868
8133, -14872, 85884
8135, -14861, 85878
8134, -14771, 85864
8121, -14650, 85907
8122, -14690, 85854
8132, -14656, 85841
8136, -14998, 85821
8137, -14900, 85902
8165, -15003, 85918
8168, -15112, 85851
8158, -14857, 85865
8131, -14961, 85923
8111, -15316, 85841
8116, -15162, 85866
8145, -15293, 85847
8167, -14917, 85890
8169, -15037, 85904
8178, -15267, 85875
8161, -15347, 85862
8131, -15316, 85921
8131, -15145, 85862
8129, -15182, 85878
8126, -15416, 85891
8136, -15750, 85867
8161, -15508, 85847
8167, -15163, 85837
8173, -15338, 85861
8159, -15926, 85909
8134, -15430, 85896
8119, -15962, 85900
8130, -15711, 85892
8132, -15172, 85864
8133, -15712, 85876
8162, -15658, 85922
8167, -15940, 85867
8175, -15807, 85886
8158, -15841, 85887
8136, -15876, 85880
8132, -16000, 85872
8128, -15573, 85920
8132, -16329, 85911
8133, -16117, 85888
8147, -16017, 85880
8165, -16236, 85817
8165, -16175, 85859
8162, -15774, 85879
8148, -16196, 85880
8127, -16436, 85888
8132, -16318, 85866
8127, -16431, 85868
8129, -16583, 85856
8159, -15830, 85841
8166, -16463, 85893
8151, -16565, 85896
8154, -16576, 85832
8158, -16642, 85917
8150, -16527, 85867
8121, -16498, 85888
8116, -16714, 85839
8127, -16723, 85831
8153, -16883, 85855
8164, -16750, 85883
8198, -16631, 85915
8192, -16719, 85910
8146, -16708, 85903
8120, -17027, 85852
8117, -17001, 85903
8115, -17120, 85893
8091, -17144, 85884
8136, -16895, 85879
8199, -17238, 85898
8202, -17031, 85931
8179, -17043, 85854
8154, -17339, 85878
8130, -17210, 85919
8122, -17340, 85883
8127, -17218, 85889
8112, -17627, 85859
8118, -17429, 85900
8163, -17503, 85894
8191, -17306, 85834
8183, -17508, 85884
8160, -17340, 85871
8148, -17994, 85911
8115, -17430, 85902
8099, -17535, 85835
8112, -17516, 85848
8115, -17523, 85882
8161, -17971, 85811
8184, -18157, 85897
8185, -17779, 85840
8183, -17767, 85845
8151, -17652, 85882
8121, -17952, 85916
8103, -17740, 85851
8102, -18402, 85877
8107, -17947, 85901
8137, -18107, 85829
8196, -18079, 85871
8234, -18004, 85875
8212, -18087, 85874
8155, -18073, 85888
8110, -18277, 85866
8107, -18260, 85874
8105, -18042, 85895
8102, -18053, 85852
8114, -18493, 85881
8198, -18538, 85860
8217, -18573, 85865
8187, -18439, 85837
8141, -18241, 85887
8097, -18628, 85884
8104, -18429, 85914
8092, -18974, 85921
8120, -18655, 85875
8190, -18788, 85902
8226, -18744, 85893
8224, -18856, 85886
8173, -18929, 85877
8105, -19210, 85881
8104, -18891, 85857
8092, -18903, 85855
8095, -18791, 85855
8116, -18918, 85910
8193, -19087, 85857
8229, -19335, 85891
8215, -19191, 85926
8166, -18827, 85870
8118, -19168, 85871
8100, -19284, 85889
8098, -19261, 85871
8097, -19725, 85886
8121, -19204, 85809
8185, -19226, 85908
8211, -19383, 85899
8184, -19442, 85886
8144, -19518, 85863
8128, -19277, 85906
8077, -19547, 85907
8094, -19556, 85878
8114, -19463, 85906
8188, -19488, 85861
8214, -19552, 85885
8217, -19604, 85924
8179, -19950, 85941
8130, -19874, 85878
8100, -19726, 85899
8094, -19819, 85837
8095, -19790, 85883
8109, -20032, 85858
8183, -20148, 85889
8223, -19708, 85900
8211, -19920, 85866
8179, -19796, 85871
8125, -20130, 85900
8096, -19924, 85874
8097, -20394, 85848
8091, -20212, 85889
8113, -20121, 85845
8176, -20427, 85891
8213, -20229, 85906
8214, -20663, 85837
8173, -20359, 85876
8119, -20264, 85891
8096, -20421, 85861
8097, -20331, 85886
8098, -20507, 85870
8136, -20529, 85822
8179, -20560, 85896
8218, -20663, 85848
8209, -20576, 85865
8159, -20246, 85911
8104, -20718, 85885
8091, -20722, 85877
8090, -20805, 85872
8096, -20661, 85858
8144, -20868, 85882
8198, -20467, 85861
8215, -20953, 85910
8193, -20860, 85889
8165, -21125, 85866
8115, -20971, 85877
8098, -20977, 85865
8085, -20931, 85896
8084, -21101, 85852
8144, -21253, 85863
8204, -21459, 85923
8217, -21372, 85876
8200, -21167, 85867
8157, -21357, 85886
8111, -21363, 85823
8088, -21397, 85873
8085, -21666, 85823
8095, -21479, 85917
8162, -21594, 85877
8207, -21507, 85909
8213, -21549, 85828
8199, -21622, 85889
8159, -21694, 85873
8119, -22130, 85924
8087, -21739, 85882
8082, -21659, 85872
8088, -21735, 85790
8162, -21667, 85933
8193, -22083, 85841
8207, -22362, 85878
8207, -22060, 85887
8180, -22080, 85862
8105, -21807, 85914
8091, -22146, 85855
8110, -22219, 85894
8128, -22530, 85896
8167, -22279, 85864
8190, -22246, 85897
8199, -22388, 85847
8183, -22281, 85850
8154, -22303, 85903
8113, -22790, 85880
8080, -22422, 85803
8085, -22423, 85869
8121, -22652, 85873
8172, -22319, 85918
8196, -22727, 85877
8204, -22909, 85828
8187, -22631, 85933
8140, -22236, 85893
8103, -22443, 85909
8075, -22879, 85842
8093, -22731, 85911
8156, -23237, 85857
8195, -23022, 85876
8201, -22403, 85829
8201, -22984, 85848
8172, -22912, 85893
8106, -23101, 85906
8078, -23473, 85923
8077, -23200, 85837
8094, -23069, 85871
8152, -22821, 85847
8186, -23041, 85878
8197, -23300, 85855
8199, -23568, 85888
8188, -23380, 85880
8145, -23310, 85848
8102, -23295, 85890
8085, -23557, 85865
8120, -23386, 85880
8154, -23505, 85873
8179, -23574, 85908
8197, -23494, 85865
8200, -23581, 85915
8169, -23826, 85902
8105, -23739, 85880
8072, -24076, 85901
8072, -23738, 85896
8119, -23577, 85825
8181, -23658, 85892
8189, -23820, 85946
8184, -24120, 85841
8189, -24319, 85865
8178, -24093, 85942
8129, -23638, 85882
8075, -24094, 85846
8073, -24023, 85877
8122, -24190, 85900
8172, -24333, 85871
8188, -23985, 85869
8199, -24176, 85895
8189, -24363, 85879
8167, -24700, 85897
8103, -24575, 85919
8080, -24116, 85896
8089, -24436, 85864
8145, -24457, 85906
8176, -24543, 85844
8189, -25183, 85859
8192, -24817, 85875
8174, -24339, 85917
8131, -24729, 85878
8108, -24647, 85869
8104, -24770, 85872
8109, -24768, 85849
8152, -24777, 85905
8179, -24472, 85835
8197, -24536, 85907
8182, -25204, 85911
8170, -24866, 85844
8136, -25275, 85888
8107, -25208, 85904
8098, -24770, 85893
8109, -24986, 85858
8139, -25169, 85846
8180, -25153, 85845
8180, -25850, 85878
8186, -25486, 85906
8161, -24867, 85886
8127, -25311, 85871
8101, -25253, 85873
8108, -25458, 85866
8141, -25858, 85863
8171, -25597, 85874
8182, -25264, 85876
8185, -25399, 85885
8167, -25802, 85902
8132, -25722, 85867
8103, -25906, 85855
8093, -25867, 85898
8101, -25376, 85869
8134, -25897, 85910
8174, -25677, 85882
8175, -26106, 85869
8177, -26453, 85880
8176, -25831, 85906
8159, -26150, 85912
8132, -26046, 85930
8125, -26222, 85889
8126, -26165, 85873
8133, -26566, 85917
8139, -26173, 85863
8172, -25818, 85868
8179, -26400, 85913
8175, -26334, 85867
8166, -26301, 85829
8122, -26840, 85879
8094, -26650, 85870
8103, -26458, 85845
8133, -26573, 85867
8162, -26600, 85859
8181, -26704, 85852
8176, -26906, 85830
8168, -26615, 85862
8160, -26261, 85850
8126, -26643, 85868
8101, -26780, 85918
8118, -27043, 85894
8138, -26903, 85877
8167, -27017, 85867
8173, -26681, 85896
8167, -27060, 85887
8162, -27293, 85891
8148, -27214, 85886
8125, -27154, 85880
8109, -27064, 85921
8134, -26535, 85900
8159, -27183, 85914
8160, -27201, 85889
8165, -27581, 85821
8171, -27417, 85858
8153, -27153, 85855
8133, -27325, 85845
8128, -27553, 85917
8123, -28146, 85870
8131, -27972, 85882
8154, -27605, 85883
8172, -27450, 85832
8724, -27692, 85874
10113, -27798, 85890
10680, -28241, 85894
10942, -27579, 85870
11068, -27597, 85861
11050, -27675, 85908
10932, -28062, 85874
10849, -28112, 85893
10878, -27988, 85893
10953, -28004, 85832
11003, -27550, 85883
11124, -28168, 85876
11221, -28389, 85863
11237, -28396, 85878
11240, -28614, 85877
11244, -27998, 85882
11244, -27739, 85877
11251, -28324, 85876
11308, -28377, 85858
11368, -28701, 85872
11374, -28282, 85861
11372, -28150, 85839
11379, -28153, 85837
11375, -28508, 85890
11368, -28570, 85899
11369, -28902, 85886
11372, -28763, 85871
11361, -28697, 85864
11362, -28244, 85873
11357, -28759, 85875
11361, -28917, 85875
11366, -28949, 85850
11358, -28990, 85881
11361, -29096, 85916
11358, -28723, 85922
11357, -29233, 85888
11365, -29281, 85892
11358, -29500, 85862
11360, -29270, 85902
11356, -29008, 85851
11358, -29448, 85893
11368, -29454, 85886
11392, -29747, 85933
11415, -29325, 85842
11413, -29040, 85912
11403, -29321, 85871
11381, -29500, 85870
11353, -29800, 85866
11355, -29494, 85836
11390, -29523, 85900
11407, -29295, 85859
11420, -29681, 85864
11425, -30220, 85856
11412, -29729, 85880
11377, -29880, 85842
11348, -29847, 85851
11351, -29427, 85877
11392, -30119, 85842
11423, -30249, 85841
11423, -30020, 85897
11423, -30004, 85889
11408, -30175, 85857
11375, -29722, 85883
11328, -30272, 85901
11350, -30714, 85863
11386, -30565, 85966
11425, -30439, 85921
11457, -30098, 85837
11442, -30090, 85887
11407, -30398, 85881
11363, -30810, 85896
11327, -30668, 85816
11332, -30756, 85877
11374, -30562, 85893
11412, -30610, 85876
11443, -30593, 85850
11448, -30750, 85912
11436, -31056, 85863
11401, -30845, 85865
11344, -30508, 85847
11324, -30884, 85828
11341, -31075, 85841
11399, -31495, 85844
11436, -31109, 85892
11441, -30455, 85872
11435, -31033, 85881
11415, -31242, 85861
11383, -31119, 85884
11336, -31666, 85873
11318, -30929, 85858
11357, -31057, 85889
11416, -31219, 85865
11422, -31388, 85881
11426, -31800, 85856
11415, -31392, 85893
11414, -31405, 85868
11401, -31269, 85912
11376, -31641, 85890
11374, -32040, 85888
11369, -31569, 85930
11378, -31845, 85886
11401, -31514, 85892
11403, -31690, 85919
11404, -31963, 85869
11405, -32335, 85831
11401, -32231, 85861
11402, -31614, 85898
11388, -31632, 85924
11358, -32054, 85879
11368, -32109, 85884
11390, -32508, 85907
11389, -32196, 85873
11387, -31512, 85905
11385, -32186, 85877
11384, -32142, 85847
11389, -32483, 85890
11386, -32972, 85854
11380, -32091, 85882
11381, -31748, 85873
11377, -32462, 85851
11376, -32534, 85881
11375, -32723, 85827
11373, -32967, 85836
11373, -32697, 85904
11375, -32032, 85872
11373, -32681, 85879
11371, -32800, 85863
11371, -32920, 85931
11371, -33132, 85943
11365, -32619, 85863
11372, -32943, 85899
11366, -32831, 85865
11364, -33079, 85864
11361, -33360, 85888
11362, -33575, 85900
11354, -32939, 85831
11364, -32756, 85918
11384, -32923, 85873
11407, -33645, 85862
11425, -33414, 85859
11413, -33079, 85888
11389, -33233, 85853
11379, -33321, 85860
11343, -33462, 85912
11356, -33739, 85895
11390, -33551, 85877
11409, -33275, 85900
11411, -33208, 85896
11408, -33938, 85851
11411, -33736, 85851
11403, -34380, 85880
11370, -33906, 85803
11362, -33342, 85918
11361, -33936, 85873
11374, -33976, 85844
11407, -34164, 85893
11434, -34070, 85909
11436, -33963, 85898
11415, -33457, 85831
11374, -33980, 85871
11335, -34019, 85861
11333, -34393, 85933
11344, -34389, 85872
11379, -34260, 85878
11409, -33904, 85828
11399, -34098, 85891
11398, -34329, 85860
11399, -34389, 85878
11392, -34788, 85866
11387, -34453, 85857
11380, -33717, 85889
11363, -34561, 85860
11332, -35774, 85866
11317, -34791, 85931
11307, -34375, 85874
11301, -34738, 85837
11302, -35002, 85872
11287, -34851, 85863
11306, -35078, 85883
11375, -35047, 85827
11398, -34533, 85909
11405, -35002, 85852
11407, -35166, 85825
11408, -34913, 85877
11397, -35579, 85886
11351, -35210, 85842
11343, -34623, 85918
11360, -35081, 85847
11381, -35251, 85887
11406, -35575, 85837
11408, -35756, 85922
11409, -35403, 85905
11416, -34600, 85888
11412, -35455, 85873
11403, -35646, 85899
11371, -35696, 85873
11366, -35636, 85904
11378, -35656, 85865
11405, -34845, 85848
11409, -35600, 85859
11409, -35658, 85888
11414, -36017, 85884
11410, -36104, 85905
11395, -35644, 85874
11368, -35581, 85848
11377, -35747, 85855
11385, -36446, 85880
11413, -36447, 85929
11414, -36213, 85827
11419, -36100, 85871
11413, -36042, 85884
11384, -36235, 85850
11381, -36987, 85908
11381, -36385, 85860
11384, -36226, 85841
11394, -36202, 85901
11412, -36534, 85916
11423, -36764, 85862
11411, -36894, 85845
11386, -36914, 85898
11375, -36277, 85880
11383, -36286, 85896
11379, -36929, 85883
11378, -36908, 85885
11389, -37700, 85884
11418, -36974, 85878
11424, -36231, 85836
11404, -36673, 85888
11379, -37016, 85865
11377, -37243, 85853
11376, -37624, 85884
11377, -37165, 85861
11393, -36924, 85848
11415, -37034, 85854
11421, -37179, 85868
11417, -37367, 85862
11404, -37667, 85881
11383, -37224, 85886
11372, -36345, 85838
11377, -37373, 85910
11381, -37507, 85872
11388, -37867, 85849
11407, -37838, 85924
11412, -37514, 85894
11411, -37053, 85927
11405, -37775, 85799
11381, -37803, 85906
11377, -38040, 85883
11381, -37505, 85855
11390, -37635, 85907
11413, -37523, 85887
11418, -37891, 85818
11417, -38506, 85827
11409, -38288, 85805
11386, -37939, 85883
11367, -37932, 85920
11362, -37880, 85898
11375, -38255, 85858
11386, -38939, 85909
11415, -38451, 85880
11421, -38158, 85926
11417, -38230, 85912
11419, -38550, 85870
11387, -38574, 85865
11370, -39279, 85888
11353, -38475, 85835
11381, -38207, 85899
11395, -38388, 85818
11414, -38886, 85888
11419, -38892, 85886
11420, -39188, 85867
11418, -38840, 85911
11381, -38109, 85861
11385, -38633, 85870
11385, -38865, 85886
11379, -39118, 85854
11385, -39425, 85873
11393, -39172, 85908
11428, -38329, 85879
11415, -39013, 85901
11378, -39282, 85919
11377, -39393, 85841
11378, -39557, 85889
11380, -39186, 85852
11388, -38986, 85874
11414, -39512, 85875
11425, -39512, 85880
11417, -39581, 85841
11402, -39739, 85853
11379, -39393, 85878
11375, -39204, 85840
11377, -39694, 85897
11376, -39765, 85898
11384, -40056, 85872
11408, -39821, 85902
11416, -39848, 85896
11418, -39451, 85865
11405, -39982, 85915
11377, -40372, 85839
11374, -40285, 85877
11378, -39903, 85844
11391, -40201, 85898
11404, -39790, 85903
